Teacher_ID,School_ID,Subject,Training_Level,Years_of_Experience,Student_Teacher_Ratio
TCH1486,SCH269,Nepali,Basic,1.0,20.028522132785593
TCH1487,SCH356,Social Studies,Advanced,11.740177084252167,27.498901952451327
TCH1488,SCH386,Social Studies,Basic,8.413932792173913,26.88520254188089
TCH1489,SCH039,English,Basic,12.754031441874835,24.388008158718396
TCH1490,SCH162,Science,Advanced,4.180206342508786,18.560176536152387
TCH1491,SCH208,English,Basic,7.711678788262927,18.615845597357936
TCH1492,SCH445,Science,Basic,3.1713815567427757,20.491830861917123
TCH1493,SCH242,Nepali,Basic,3.5604420771467735,22.984999949947124
TCH1494,SCH014,Social Studies,Advanced,12.553874411308808,11.121333005956132
TCH1495,SCH329,Science,Basic,5.876567090145041,27.50876540279817
TCH1496,SCH219,Social Studies,Basic,4.400009745062509,19.259536377226638
TCH1497,SCH335,Social Studies,Advanced,16.867997757768745,8.458865106963191
TCH1498,SCH336,Science,Basic,20.157388556285873,10.024701773627442
TCH1499,SCH166,Nepali,Advanced,1.8297485191692173,28.069210609096505
TCH1500,SCH111,Science,Basic,9.821887804268876,10.056220139975453
TCH1501,SCH067,Nepali,Basic,2.2464207508093743,11.275057564799905
TCH1502,SCH435,Science,Advanced,10.665807388229027,10.029357466533638
TCH1503,SCH256,Nepali,Basic,4.181094412226367,22.470314205601653
TCH1504,SCH437,Social Studies,Advanced,14.073225328402236,12.371123025542513
TCH1505,SCH350,English,Advanced,5.438904706883466,34.8888408021213
TCH1506,SCH059,Science,Advanced,12.806547409042848,9.070064861775341
TCH1507,SCH169,Social Studies,Basic,7.395388465101322,7.2734907115897505
TCH1508,SCH285,Nepali,Advanced,5.490498021480612,33.856056920007234
TCH1509,SCH006,Science,Advanced,9.047567741388736,11.844806256664246
TCH1510,SCH029,Science,Basic,3.508280755036396,32.35450600785251
TCH1511,SCH165,Math,Basic,14.73961355118699,9.556559105492362
TCH1512,SCH392,Nepali,Advanced,3.9095680292879202,28.019811912267766
TCH1513,SCH266,Science,Advanced,5.996741836455587,22.210507394575565
TCH1514,SCH437,Nepali,Advanced,17.68243675611967,9.959195806826482
TCH1515,SCH169,Math,Advanced,14.049338354121714,10.14080023067297
TCH1516,SCH054,Science,Basic,1.0,23.61949444617859
TCH1517,SCH144,English,Basic,4.683900100057761,28.484571757401376
TCH1518,SCH263,Nepali,Basic,7.836588633794846,8.735832926549865
TCH1519,SCH304,Nepali,Basic,3.7197370989036576,30.02813316277338
TCH1520,SCH387,Social Studies,Advanced,22.611054025154274,9.791148445591089
TCH1521,SCH048,Math,Basic,8.202476787860638,24.057901950255133
TCH1522,SCH471,Nepali,Basic,7.288573366465815,8.43702537487733
TCH1523,SCH084,Nepali,Basic,17.395877410377437,8.643209127494703
TCH1524,SCH152,Math,Basic,9.54247321434894,8.20527762725109
TCH1525,SCH065,Math,Advanced,12.797626764349133,6.927864613095208
TCH1526,SCH459,English,Advanced,12.241728526335228,12.371584734075322
TCH1527,SCH207,English,Advanced,9.844157737598074,11.264841146105626
TCH1528,SCH394,Nepali,Basic,6.751886747770312,34.52986018251549
TCH1529,SCH339,English,Basic,5.3499834958890435,22.517487667610624
TCH1530,SCH327,English,Advanced,4.304756583125685,19.24504922739919
TCH1531,SCH035,Math,Basic,6.7640736601417295,30.13068192584507
TCH1532,SCH462,English,Basic,12.053094625590575,15.0
TCH1533,SCH373,Science,Advanced,14.580810046278684,10.75441974655965
TCH1534,SCH217,English,Basic,6.75586902876805,15.0
TCH1535,SCH093,English,Advanced,11.793133039686907,26.903831702563547
TCH1536,SCH421,Social Studies,Advanced,1.0,28.018919031704364
TCH1537,SCH389,English,Advanced,5.087072491872503,36.3109946173264
TCH1538,SCH393,English,Basic,6.2425475641359975,26.47513099143229
TCH1539,SCH346,Math,Basic,4.9900978627887245,31.424383100956096
TCH1540,SCH145,Nepali,Basic,13.222839948536835,11.693573644719365
TCH1541,SCH424,Nepali,Basic,1.0,28.75054538482912
TCH1542,SCH487,English,Advanced,15.343592296731778,11.23637530474593
TCH1543,SCH192,Science,Basic,8.845474722920095,26.763133201486117
TCH1544,SCH110,Math,Advanced,11.391261539917844,9.87128965823186
TCH1545,SCH374,Science,Basic,8.148369915360943,20.334792885628026
TCH1546,SCH328,Math,Basic,3.0939676992025658,18.26751403546081
TCH1547,SCH206,Social Studies,Advanced,7.174762481153061,6.294220803145752
TCH1548,SCH255,Math,Basic,13.309357764933578,13.344923204397073
TCH1549,SCH059,Science,Advanced,12.221226093149895,8.553669660565044
TCH1550,SCH350,English,Basic,6.332532653521935,26.31539357852064
TCH1551,SCH111,Social Studies,Advanced,20.06207490638725,8.681282877792128
TCH1552,SCH303,Science,Advanced,18.09124389609498,25.6472169702516
TCH1553,SCH083,English,Basic,9.808606500577822,20.95746235200274
TCH1554,SCH329,Math,Basic,13.079028140462597,22.67533868435575
TCH1555,SCH309,Science,Advanced,10.710991279642649,23.314982216308152
TCH1556,SCH248,English,Basic,9.377861241516914,25.60367410166392
TCH1557,SCH180,Science,Basic,10.827343365549323,12.776506470035327
TCH1558,SCH363,Math,Basic,8.320600233421912,30.305481423954486
TCH1559,SCH189,Science,Basic,12.510497161249868,20.252469305711394
TCH1560,SCH331,Math,Advanced,7.801422887041919,26.225557302276556
TCH1561,SCH183,Math,Basic,8.151754593884487,25.022565938768963
TCH1562,SCH363,Math,Basic,5.573037667469418,25.677530415232322
TCH1563,SCH168,Nepali,Advanced,15.04958566596541,12.549744458889673
TCH1564,SCH236,Math,Basic,12.841249254168893,24.100808402668576
TCH1565,SCH325,Nepali,Basic,1.0,17.356184560650256
TCH1566,SCH176,Science,Advanced,8.126057236787949,11.450996255473015
TCH1567,SCH211,Nepali,Basic,13.172830063027778,27.624631467902958
TCH1568,SCH031,Math,Basic,1.0,21.834053518346597
TCH1569,SCH360,Science,Basic,3.9943998922807156,23.61563349313919
TCH1570,SCH423,Nepali,Basic,5.014720829889839,9.037950114929597
TCH1571,SCH090,Science,Advanced,5.121609470574763,17.623035673201034
TCH1572,SCH180,English,Advanced,11.055719558675962,12.076978467519805
TCH1573,SCH062,Nepali,Advanced,8.556843131578965,6.9690112909789335
TCH1574,SCH274,Math,Basic,9.91537867017216,24.17324460814127
TCH1575,SCH209,Nepali,Advanced,14.898050692017208,11.300951833604739
TCH1576,SCH255,Nepali,Advanced,2.5941192941146323,11.17934288606726
TCH1577,SCH188,Nepali,Advanced,1.589598866627309,19.450795818297316
TCH1578,SCH224,Science,Advanced,9.562608750264612,18.825413597227136
TCH1579,SCH320,Nepali,Advanced,13.898463405412409,12.88349775973121
TCH1580,SCH297,Social Studies,Basic,9.1389019118625,19.244200930526734
TCH1581,SCH401,English,Advanced,18.245538619925842,9.10981355414693
TCH1582,SCH270,Nepali,Advanced,12.986263388708785,10.27729717617361
TCH1583,SCH464,Social Studies,Advanced,1.0,25.746734847251336
TCH1584,SCH028,Math,Basic,7.554382617475675,21.544746605127326
TCH1585,SCH441,Social Studies,Advanced,14.86750557250744,13.088136009377486
TCH1586,SCH383,English,Advanced,1.9710166355860883,20.26654042686334
TCH1587,SCH074,Nepali,Basic,3.742283492976421,23.496506718200507
TCH1588,SCH377,English,Advanced,7.076596899903843,29.677038790830665
TCH1589,SCH004,English,Basic,4.861938592539133,35.77931016708638
TCH1590,SCH188,English,Basic,4.607771612877563,25.53750778747011
TCH1591,SCH447,Math,Basic,5.1675066575223525,30.347331683067267
TCH1592,SCH224,Social Studies,Basic,5.577551424180888,24.77051419702246
TCH1593,SCH176,Social Studies,Basic,13.657696851136192,9.232958447741325
TCH1594,SCH194,Math,Advanced,4.719551142477767,25.2207027295947
TCH1595,SCH392,English,Basic,4.050107460643285,26.322741865304835
TCH1596,SCH186,Social Studies,Basic,3.8523369992472984,26.52484017771316
TCH1597,SCH389,Math,Basic,5.062971835110639,20.49838158837357
TCH1598,SCH298,Math,Advanced,11.165855311645073,11.103095042701694
TCH1599,SCH126,Nepali,Advanced,14.733336788582385,29.28514383774424
TCH1600,SCH414,Science,Basic,8.50164016787597,24.024335498774768
TCH1601,SCH182,Science,Advanced,11.830040523960006,9.472442023791407
TCH1602,SCH166,Math,Basic,4.167685468083599,24.512357103313406
TCH1603,SCH117,English,Basic,5.312104795869244,23.245639949194185
TCH1604,SCH269,English,Basic,1.3672916448250074,26.442056403202667
TCH1605,SCH071,Science,Advanced,10.254517083815221,20.22539769260778
TCH1606,SCH473,Nepali,Basic,9.18275919988192,9.461803633961429
TCH1607,SCH299,Science,Basic,2.6033517821053724,23.152455044689557
TCH1608,SCH017,Math,Advanced,3.5331912927957823,28.443992678994636
TCH1609,SCH435,Social Studies,Advanced,18.67463769798317,7.513041371551481
TCH1610,SCH082,Math,Basic,8.04167887187363,17.941413463331596
TCH1611,SCH316,Science,Basic,9.172193706740678,28.58354311123575
TCH1612,SCH198,English,Advanced,1.0,23.900512730124696
TCH1613,SCH160,Nepali,Basic,6.646664339515924,18.245507906360366
TCH1614,SCH382,Nepali,Basic,5.448022797284202,25.127794866366074
TCH1615,SCH475,English,Basic,4.594088112821673,18.828450648665317
TCH1616,SCH500,Math,Basic,6.726516038016207,26.942412118588436
TCH1617,SCH324,Math,Advanced,21.811760083462953,7.605018611609422
TCH1618,SCH185,Science,Basic,4.428482812863425,9.72454417090593
TCH1619,SCH128,Nepali,Basic,1.0,21.737267670742913
TCH1620,SCH337,English,Basic,6.331942324284271,35.52610663600705
TCH1621,SCH330,Science,Advanced,15.047862170030287,8.68041607110975
TCH1622,SCH088,Nepali,Basic,1.3183425357663126,21.301237188744754
TCH1623,SCH066,Social Studies,Advanced,3.2611115951644045,30.219816511101975
TCH1624,SCH383,Science,Advanced,5.698481794559776,23.569852932359318
TCH1625,SCH203,Math,Basic,5.961903699793805,12.876717655489411
TCH1626,SCH036,Science,Basic,6.994971879687358,18.12806762340529
TCH1627,SCH433,Nepali,Basic,5.331020110759646,20.061501815088494
TCH1628,SCH120,Nepali,Basic,5.985723662568346,22.973729207482858
TCH1629,SCH342,Science,Basic,3.675976310613848,26.82800358773237
TCH1630,SCH247,Science,Advanced,3.4673927346547626,25.39335702061685
TCH1631,SCH011,English,Advanced,13.648924685900056,11.167328970942805
TCH1632,SCH495,English,Advanced,9.262483597984243,27.13288024750977
TCH1633,SCH174,Science,Basic,16.36121964291008,10.06563589029833
TCH1634,SCH400,Nepali,Basic,4.938897596420675,16.98550984992638
TCH1635,SCH342,Nepali,Basic,4.014500488875958,28.893691362718045
TCH1636,SCH142,English,Advanced,3.502311453938611,5.517414780974261
TCH1637,SCH445,Math,Basic,1.0,24.241552782075026
TCH1638,SCH473,Science,Basic,12.493666829871923,7.356892210369006
TCH1639,SCH010,Nepali,Basic,7.653516331509776,20.332149196608526
TCH1640,SCH262,Nepali,Basic,7.412336410888847,24.187180983673226
TCH1641,SCH247,Nepali,Advanced,1.0,28.296355877066635
TCH1642,SCH062,English,Advanced,7.560832580987787,13.086036949296053
TCH1643,SCH140,English,Basic,6.676233436223659,21.406679446588104
TCH1644,SCH147,English,Basic,6.473783364119492,27.03759126562234
TCH1645,SCH201,Science,Basic,7.9251077845796205,26.145998175923303
TCH1646,SCH159,Nepali,Advanced,16.136875789694777,9.835986080692063
TCH1647,SCH405,Math,Basic,9.655881133765234,31.724053289749268
TCH1648,SCH391,Math,Advanced,6.074766735214109,24.42564267864265
TCH1649,SCH264,Science,Basic,9.694092893568502,28.244052578066636
TCH1650,SCH498,Science,Advanced,4.1617324090229175,9.519558785755514
TCH1651,SCH067,Math,Advanced,6.968003660856591,10.976173738260083
TCH1652,SCH219,English,Basic,1.7124504147015474,28.238101292241073
TCH1653,SCH354,Nepali,Advanced,14.099172503792126,7.328586621676787
TCH1654,SCH433,Math,Basic,12.963944652831897,22.32136953760677
TCH1655,SCH035,Social Studies,Basic,7.715939430246221,19.09431653039529
TCH1656,SCH137,Math,Basic,4.849765025626354,22.203016247696414
TCH1657,SCH055,English,Basic,9.118646451896613,25.641715071204523
TCH1658,SCH145,English,Basic,16.232877267200806,11.265229629270708
TCH1659,SCH259,Science,Basic,9.594324601835932,29.56274867006733
TCH1660,SCH034,English,Advanced,10.679962821383961,32.61813647013162
TCH1661,SCH069,Science,Basic,18.774526357820633,8.388847175630557
TCH1662,SCH496,Math,Basic,10.266515785954278,26.235372918003826
TCH1663,SCH140,English,Advanced,3.7578290942820125,24.925169302941537
TCH1664,SCH397,Science,Advanced,5.829427652712162,35.53733650858238
TCH1665,SCH063,Nepali,Advanced,6.667305046161096,19.487253196041372
TCH1666,SCH476,English,Basic,1.0,17.7092328990866
TCH1667,SCH055,Nepali,Basic,14.912195781848073,27.542982471870342
TCH1668,SCH231,Science,Basic,13.576382231527868,28.51799164310096
TCH1669,SCH116,Nepali,Basic,3.4560215262030645,27.071064585699393
TCH1670,SCH340,Nepali,Advanced,17.89368985882094,10.731646391574326
TCH1671,SCH201,Social Studies,Basic,1.0,23.13728374375527
TCH1672,SCH489,Math,Basic,1.0,27.51297329390424
TCH1673,SCH089,Nepali,Advanced,13.827187887047804,21.304105996240036
TCH1674,SCH275,Science,Basic,1.34558881999211,23.89416413669962
TCH1675,SCH010,Science,Basic,6.181610606136049,24.689668322646696
TCH1676,SCH470,Science,Basic,8.28809527683814,19.836968551939535
TCH1677,SCH462,Math,Basic,7.6198538200194506,30.359632455046118
TCH1678,SCH206,Science,Basic,9.583687388153967,8.532775256077981
TCH1679,SCH264,Science,Basic,8.310578834060525,19.46449115967271
TCH1680,SCH168,Social Studies,Advanced,7.397317769720308,9.221260956975796
TCH1681,SCH489,Social Studies,Basic,5.059044244538846,22.760101282077482
TCH1682,SCH365,Science,Basic,11.928233069968076,28.9389541675989
TCH1683,SCH195,Nepali,Advanced,2.384285053590353,29.427080281822903
TCH1684,SCH176,Social Studies,Advanced,9.323497433935918,8.876099062026453
TCH1685,SCH317,English,Basic,6.429752800843659,31.488823231168514
TCH1686,SCH179,Social Studies,Basic,6.477418861818293,29.899781709724227
TCH1687,SCH392,Social Studies,Basic,9.238594352120186,15.898439007914401
TCH1688,SCH419,Math,Basic,6.141381256903597,21.412561286203026
TCH1689,SCH105,English,Advanced,5.378847801794429,23.30802344494399
TCH1690,SCH319,English,Basic,18.19589291820355,5.21643657672016
TCH1691,SCH041,Math,Advanced,10.61858044207449,11.11512760310004
TCH1692,SCH426,Nepali,Basic,4.515532362054937,30.041140636354445
TCH1693,SCH325,Social Studies,Advanced,10.356760618875084,32.88497702989861
TCH1694,SCH252,Math,Basic,13.812232728224824,27.768594755627536
TCH1695,SCH240,Social Studies,Basic,6.782367077098696,12.37177147359487
TCH1696,SCH318,Nepali,Basic,4.02667354479115,10.851705114842188
TCH1697,SCH492,Science,Basic,2.942687029157101,27.593499308874428
TCH1698,SCH214,Science,Basic,20.05282295954999,11.55784850780993
TCH1699,SCH227,Science,Advanced,7.528051886873059,15.649076544057483
TCH1700,SCH345,Science,Basic,2.7424343242345177,25.464014364152955
TCH1701,SCH009,Social Studies,Basic,1.0,27.593740985583423
TCH1702,SCH112,Math,Basic,13.158008475657066,6.750865499915289
TCH1703,SCH212,Nepali,Advanced,6.5427761596569125,20.014188007972855
TCH1704,SCH100,English,Advanced,10.703120010485431,8.722887206244122
TCH1705,SCH084,Social Studies,Advanced,12.61024669876578,14.385899809686443
TCH1706,SCH292,Science,Advanced,11.095569435776838,8.788143444623838
TCH1707,SCH254,Science,Advanced,2.2612908136318097,16.037058430310687
TCH1708,SCH297,Social Studies,Basic,13.467072791624869,20.33896071588581
TCH1709,SCH231,Social Studies,Basic,5.573199880762459,30.086004268171056
TCH1710,SCH441,Nepali,Advanced,17.058891679357316,8.638103742076664
TCH1711,SCH038,Nepali,Basic,11.557804782103787,10.946666811408408
TCH1712,SCH059,Science,Basic,1.0,10.860552158906922
TCH1713,SCH135,Math,Basic,7.646711388125732,18.474620829002614
TCH1714,SCH405,English,Advanced,7.7450097442985815,21.99426948703798
TCH1715,SCH326,English,Advanced,6.257473366726403,20.494982983448022
TCH1716,SCH086,Math,Basic,15.834405107140276,23.864336803858368
TCH1717,SCH482,Social Studies,Basic,8.366614839992746,33.2725208628345
TCH1718,SCH238,Social Studies,Advanced,7.511033623697635,14.098200552976053
TCH1719,SCH332,Science,Basic,4.2361427539571705,21.925287401303713
TCH1720,SCH035,Nepali,Advanced,11.536551719501695,27.202003555698173
TCH1721,SCH066,Nepali,Basic,13.453324880685557,29.397297135456242
TCH1722,SCH060,English,Basic,6.160116831971827,23.647302807779383
TCH1723,SCH294,English,Basic,9.688285677912589,23.016295977158894
TCH1724,SCH391,Nepali,Advanced,6.115969455442262,15.0
TCH1725,SCH234,English,Basic,5.975157608099869,25.046795553071256
TCH1726,SCH298,Nepali,Advanced,9.123952770729579,12.30496762334256
TCH1727,SCH376,Math,Advanced,3.3188285795596344,28.28422013096137
TCH1728,SCH107,Nepali,Basic,9.010414298979079,25.433082478617404
TCH1729,SCH412,Nepali,Basic,4.664858738578207,24.404958108976068
TCH1730,SCH156,Math,Basic,14.924527916356045,11.14465078527656
TCH1731,SCH212,Social Studies,Basic,4.440489198526783,19.7866856358101
TCH1732,SCH207,Nepali,Advanced,7.875286505315232,13.885428989685877
TCH1733,SCH211,Social Studies,Basic,2.1083854083963054,20.14950562396017
TCH1734,SCH367,English,Basic,11.651932422008915,17.66113808116098
TCH1735,SCH042,Science,Basic,8.140537517137908,35.382801765070006
TCH1736,SCH288,Social Studies,Advanced,9.237878236845656,19.59304051517499
TCH1737,SCH098,Nepali,Basic,14.38084192641398,30.933408942269367
TCH1738,SCH007,Social Studies,Basic,11.719901725324567,10.50930003628194
TCH1739,SCH327,English,Basic,7.2056008273805,20.61517350364103
TCH1740,SCH482,English,Basic,6.286337381765142,36.400184842905986
TCH1741,SCH245,English,Basic,19.441301036338423,12.34159004718726
TCH1742,SCH334,Science,Advanced,10.906901730717742,11.099092722225892
TCH1743,SCH196,Nepali,Basic,9.096698499498306,16.32344585931357
TCH1744,SCH073,Science,Advanced,15.429663808238143,10.110455315959296
TCH1745,SCH302,Social Studies,Advanced,9.9954477439974,20.165947735522987
TCH1746,SCH239,English,Basic,6.785820004613769,28.84886050467716
TCH1747,SCH044,Social Studies,Basic,12.150772065928859,25.248219499317948
TCH1748,SCH435,Science,Basic,7.5095672638783,6.92461735870368
TCH1749,SCH083,Science,Advanced,10.258239686936879,21.599885783279824
TCH1750,SCH231,Science,Advanced,7.06685872145637,32.10356014221439
TCH1751,SCH140,Nepali,Advanced,3.510824716756265,27.493269669389516
TCH1752,SCH466,English,Advanced,6.069024530861114,21.7644357811139
TCH1753,SCH052,Nepali,Advanced,7.365678209099092,18.663625637063053
TCH1754,SCH425,Science,Advanced,13.309854891514014,9.756713468298102
TCH1755,SCH473,English,Basic,21.50981406416903,12.394498450866239
TCH1756,SCH255,Science,Basic,13.266593591609881,10.865759052672956
TCH1757,SCH025,Social Studies,Basic,1.0,25.7051265523139
TCH1758,SCH445,Nepali,Advanced,6.385599687428402,26.276138572185566
TCH1759,SCH365,Nepali,Advanced,10.963651447230003,29.13463077961106
TCH1760,SCH415,Social Studies,Basic,9.791427563731158,20.00723156494906
TCH1761,SCH226,Nepali,Advanced,7.060721809330283,10.660147651640267
